joint_int_id,address,joint_str_id,name
1616,45 Mercer St,galli-new-york-3,Galli
1617,196 Spring St,piccola-cucina-osteria-new-york,Piccola Cucina Osteria
1618,325 Church St,saluggis-new-york,Saluggi's
1619,165 Duane St,scalini-fedeli-new-york,Scalini Fedeli
1620,190 6th Ave,ciccio-new-york-2,Ciccio
1621,510 Broome St,aurora-soho-new-york,Aurora Soho
1622,287 Hudson St,adoro-lei-new-york,Adoro Lei
1623,22 Warren St,gran-morsi-new-york,Gran Morsi
1624,88 Thomas St,bar-cyrk-new-york,Bar Cyrk
1625,376 W Broadway,cipriani-downtown-new-york,Cipriani Downtown
1626,165 Church St,sole-di-capri-new-york,Sole di Capri
1627,181 Duane St,max-restaurant-new-york-4,Max Restaurant
1628,184 Prince St,piccola-cucina-enoteca-new-york-2,Piccola Cucina Enoteca
1629,370 Canal St,antica-ristorante-new-york-2,Antica Ristorante
1630,381 Broadway,joeys-pepperoni-pizza-new-york-3,Joey's Pepperoni Pizza
1631,386 Canal St,roll-and-go-pizza-new-york-3,Roll and Go Pizza
1632,177 Spring St,famous-bens-pizza-new-york,Famous Ben's Pizza
1633,180 Varick St,little-italy-pizza-and-deli-new-york-2,Little Italy Pizza & Deli
1634,315 Broadway,la-belleza-pizza-new-york-2,La Belleza Pizza
1635,154 Church St,dona-bella-pizza-new-york,Dona Bella Pizza
1636,11 Varick St,girello-new-york-2,Girello
1637,114 6th Ave,rossettis-pizza-new-york,Rossetti's Pizza
1638,35 Ave of the Americas,aoa-bar-and-grill-new-york,AOA Bar & Grill
1639,362 Broadway,roll-and-go-new-york-9,Roll and Go
1640,147 Chambers St,cafe-amores-new-york,Cafe Amore's
1641,94 Greenwich St,pomodoro-pizza-new-york,Pomodoro Pizza
1642,61 Reade St,tre-sorelle-new-york,Tre Sorelle
1643,no_address,mamabazzell-new-york,Mamabazzell
1644,78 Chambers St,by-suzette-new-york-2,By Suzette
1645,no_address,steaks-n-crepes-new-york,Steaks N Crepes
1646,558 Broome St,taureau-new-york,Taureau
1647,558 Broome St,la-sirene-new-york,La Sirene
1648,163 Duane St,bouley-new-york-2,Bouley
1649,69 Thompson St,vin-et-fleurs-new-york,Vin et Fleurs
1650,138 Lafayette St,le-coucou-new-york,Le Coucou
1651,180 Spring St,bistro-les-amis-new-york,Bistro Les Amis
1652,239 West Broadway,bâtard-new-york,Bâtard
1653,145 W Broadway,the-odeon-new-york,The Odeon
1654,323 W Broadway,mamo-restaurant-new-york,MAMO Restaurant
1655,94 Chambers St,racines-new-york,Racines
1656,88 W Broadway,bouley-test-kitchen-new-york,Bouley Test Kitchen
1657,211 W Broadway,maman-tribeca-tribeca,Maman Tribeca
1658,199 Prince St,little-prince-new-york,Little Prince
1659,135 Sullivan St,once-upon-a-tart-new-york-5,Once Upon A Tart
1660,340 W Broadway,felix-new-york,Felix
1661,398 W Broadway,ladurée-soho-new-york-2,Ladurée Soho
1662,179 W Broadway,landmarc-new-york-5,Landmarc
1663,139 Duane St,blaue-gans-new-york,Blaue Gans
1664,251 Church St,darlene-new-york,Darlene
1665,100 Grand St,le-pain-quotidien-soho-new-york-3,Le Pain Quotidien - SoHo
1666,81 W Broadway,le-pain-quotidien-new-york-146,Le Pain Quotidien
1667,22 Warren St,roisin-dubh-new-york,Roisin Dubh
1668,458 Greenwich St,the-greek-new-york,The Greek
1669,179 Franklin St,thalassa-restaurant-new-york,Thalassa Restaurant
1670,512 Broome St,pi-bakerie-new-york,Pi Bakerie
1671,39 E 19th St,ora-restaurant-new-york,Ora Restaurant
1672,171 Spring St,boqueria-new-york-2,Boqueria
1673,361 Greenwich St,tablao-new-york,Tablao
1674,324 Spring St,kaña-tapas-bar-new-york-3,Kaña Tapas Bar
1675,41 Mercer St,antique-garage-new-york,Antique Garage
1676,54 Thompson St,pera-soho-new-york,Pera Soho
1677,15 Watts St,babylon-soho-new-york,Babylon Soho
1678,71 Sullivan St,baal-cafe-and-falafel-new-york,Ba'al Cafe & Falafel
1679,79 Chambers St,the-hummus-and-pita-new-york-5,The Hummus & Pita
1680,165 Church St,baba-ghanouge-new-york,Baba Ghanouge
1681,Canal St & Broadway,rafiqis-new-york-7,Rafiqi's
1682,69 Charlton St,eat-offbeat-new-york,Eat Offbeat
1683,111 Worth St.,cafe-gusto-new-york-2,Cafe Gusto
1684,15 Watts St,v-new-york-3,V
1685,357 W Broadway,korchma-taras-bulba-new-york,Korchma Taras Bulba
1686,211 W Broadway,distilled-new-york,Distilled
1687,134 Reade St,marc-forgione-new-york-2,Marc Forgione
1688,71 N Moore St,smith-and-mills-new-york,Smith and Mills
1689,300 Spring St,union-bar-and-kitchen-new-york,Union Bar & Kitchen
1690,135 W Broadway,tinys-and-the-bar-upstairs-new-york,Tiny's & the Bar Upstairs
1691,273 Church St,souths-bar-new-york,South's Bar
1692,363 Greenwich St,american-cut-new-york,American Cut
1693,305 Church St,belle-reve-new-york,Belle Reve
1694,200 Church St,tribecas-kitchen-new-york,Tribeca's Kitchen
1695,85 W Broadway,little-park-new-york,Little Park
1696,25 N Moore St,brandy-library-new-york,Brandy Library
1697,508 Greenwich St,houseman-new-york,Houseman
1698,24 Harrison St,terroir-tribeca-new-york,Terroir Tribeca
1699,134 W Broadway,the-bennett-new-york-4,The Bennett
1700,210 Spring St,aquagrill-new-york,Aquagrill
1701,401 Greenwich St,kaffe-1668-new-york-3,Kaffe 1668
1702,136 W Broadway,edwards-new-york,Edward's
1703,97 Sullivan St,blue-ribbon-brasserie-new-york,Blue Ribbon Brasserie
1704,529 Broome St,black-tap-craft-burgers-and-beer-new-york,Black Tap Craft Burgers & Beer
1705,527 Broome St,chalk-point-kitchen-new-york,Chalk Point Kitchen
1706,120 Hudson St,bubbys-tribeca-new-york,Bubby's Tribeca
1707,59 Reade St,maxwells-bar-and-restaurant-new-york-2,Maxwell's Bar & Restaurant
1708,339 Greenwich St,sarabeths-tribeca-new-york,Sarabeth's Tribeca
1709,126 Chambers St,mudville-9-new-york-2,Mudville 9
1710,375 Greenwich St,tribeca-grill-new-york-2,Tribeca Grill
1711,77 Worth St,atera-new-york,Atera
1712,333 Hudson St,westville-hudson-new-york,Westville Hudson
1713,311 Broadway,atomic-wings-new-york-7,Atomic Wings
1714,369 Greenwich St,benvenuto-cafe-tribecca-new-york,Benvenuto Cafe Tribecca
1715,326 Spring St,ear-inn-new-york,Ear Inn
1716,386 Canal St,black-burger-new-york,Black Burger
1717,362 Broadway,black-burger-new-york-7,Black Burger
1718,52 Walker St,revolution-sandwich-ny-new-york-3,Revolution Sandwich NY
1719,2 Renwick St,harolds-meat-three-new-york,Harold's Meat + Three
1720,363 Greenwich St,tribeca-tap-house-new-york,Tribeca Tap House
1721,77 Chambers St,checkers-new-york-3,Checkers
1722,262 Canal St,mcdonalds-new-york-100,McDonald's
1723,325 Broadway,burger-king-new-york-48,Burger King
1724,1 Walker St,tribeca-park-cafe-new-york,Tribeca Park Cafe
1725,322 Spring St,spring-streets-finest-deli-new-york,spring streets finest deli
1726,317 Broadway,mcdonalds-manhattan-58,McDonald's
1727,no_address,burger-warrior-new-york-3,Burger Warrior
1728,no_address,wall-street-burgers-new-york,Wall Street Burgers
1729,155 Chambers St,dirty-bird-to-go-new-york-2,Dirty Bird To Go
1730,181 Church St,dominos-pizza-new-york-12,Domino's Pizza
1731,106 Duane St,delimarie-manhattan,Delimarie
1732,no_address,yankee-doodle-dandys-new-york-2,Yankee Doodle Dandy's
1733,183 Church St,sheezan-restaurant-new-york-3,Sheezan Restaurant
1734,Graham Ave,halal-food-brooklyn,Halal Food
1735,Stillwell Ave and Mermaid Ave,coney-island-halal-food-brooklyn-3,Coney Island Halal Food
1736,Between PC Richards and Trader Joes,ruma-and-shanta-new-york,Ruma & Shanta
1737,no_address,deli-and-dogz-new-york,Deli & Dogz
1738,117 Ave Of The America's,souk-and-sandwich-new-york,Souk & Sandwich
1739,99 Hudson St,tamarind-new-york-4,Tamarind
1740,195 Spring St,paowalla-new-york-2,Paowalla
1741,204 Spring St,om-indian-food-new-york,OM Indian Food
1742,45 Murray St,benares-new-york-2,Benares
1743,98 Chambers St,a-saffron-thread-fresh-indian-new-york,A Saffron Thread Fresh Indian
1744,190 Church St,graffiti-earth-tribeca-2,Graffitti Earth
1745,6th Avenue and Spring street,desi-food-truck-new-york,Desi Food Truck
1746,311 Broadway,bombay-hut-new-york,Bombay Hut
1747,176 Church St,baluchis-new-york-247,Baluchis
1748,94 Chambers St,kiran-continental-indian-cuisine-new-york,Kiran Continental Indian Cuisine
1749,301 Church St,anejo-tribeca-new-york-3,Anejo Tribeca
1750,55 Grand St,papatzul-new-york,Papatzul
1751,110 Ave of the Americas,lupes-new-york-60,Lupe's
1752,41 Murray St,rosa-mexicano-new-york-10,Rosa Mexicano
1753,156 Chambers St,mariachis-new-york-3,Mariachi's
1754,353 Greenwich St,dahlias-mexican-restaurant-tribeca,Dahlia's Mexican Restaurant
1755,301 Church St,abajo-new-york,Abajo
1756,61 Charlton St,la-mexicana-new-york,La Mexicana
1757,no_address,jicama-nyc-new-york,Jicama NYC
1758,178 Church St,taco-house-new-york-5,Taco House
1759,41 Murray St,masa-y-agave-new-york-2,Masa y Agave
1760,L Train 6th Ave Station,the-churro-man-new-york,The Churro Man
1761,404 Broadway,chipotle-mexican-grill-new-york-80,Chipotle Mexican Grill
1762,38 Dominick St,monterrey-mexican-restaurant-new-york,Monterrey Mexican Restaurant
1763,189 Church St,burrito-house-new-york,Burrito House
1764,107 W Broadway,glorias-restaurant-new-york,Gloria's Restaurant
1765,281 Broadway,chipotle-mexican-grill-new-york-40,Chipotle Mexican Grill
1766,171 Ave A,casa-loca-new-york,Casa Loca
1767,189 Church St,burrito-mariachi-new-york,Burrito Mariachi
1768,Nassua St,sandras-food-spot-cart-new-york,Sandra's Food Spot Cart
1769,76 Fulton St,sophies-cuban-cuisine-new-york-16,Sophies Cuban Cuisine
1770,110 Liberty St,ho-yip-restaurant-new-york,Ho Yip Restaurant
1771,45 Nassau St,lemon-leaves-new-york,Lemon Leaves
1772,59 Nassau St,china-59-restaurant-new-york,China 59 Restaurant
1773,111 John St (Pearl Street Entrance),mooncake-foods-new-york-3,Mooncake Foods
1774,8 Murray St,empire-manhattan-2,Empire
1775,64 Fulton St,fulton-chef-new-york,Fulton Chef
1776,25 Murray St,takahachi-bakery-new-york,Takahachi Bakery
1777,20 John St,kuu-ramen-new-york,Kuu Ramen
1778,Fulton Street Station,wasabi-sushi-and-bento-new-york-4,Wasabi Sushi & Bento
1779,World Trade Center Stadium,go-go-curry-new-york-10,Go! Go! Curry!
1780,29 John Street,sakura-of-japan-new-york,Sakura of Japan
1781,27 Park Pl,shinjuku-japanese-restaurant-new-york,Shinjuku Japanese Restaurant
1782,123 William St,benton-cafe-new-york-2,BentOn Cafe
1783,106 Fulton St,yoro-japanese-restaurant-new-york,Yoro Japanese Restaurant
1784,18 Maiden Ln,oka-sushi-new-york,Oka Sushi
1785,55 Liberty St,koodo-sushi-new-york-2,Koodo Sushi
1786,18 Maiden Ln,sushi-a-la-kawa-new-york,Sushi a la Kawa
1787,10 Murray St,10-jins-empire-asian-cuisine-new-york,10 Jin's Empire Asian Cuisine
1788,140 Broadway,biryani-house-cart-new-york,Biryani House Cart
1789,108 John St,thai-sliders-new-york-3,Thai Sliders
1790,20 John St,aroy-dee-thai-kitchen-new-york,Aroy Dee Thai Kitchen
1791,88 Fulton St,bennies-thai-cafe-new-york-2,Bennie's Thai Cafe
1792,22 Maiden Ln,22-thai-cuisine-new-york,22 Thai Cuisine
1793,111 Church St,pho-king-new-york,Pho King
1794,99 Nassau St,vietspot-new-york-3,Vietspot
1795,8 Liberty Pl,a-la-saigon-new-york,A La Saigon
1796,345 Greenwich St,vcafe-new-york,VCafe
1797,104 John St,bonchon-new-york-9,Bonchon
1798,140 Broadway Ave,amazing-broadway-chicken-new-york,Amazing Broadway Chicken
1799,242-258 Greenwich St,cuisine-k-new-york,Cuisine K
1800,140 Broadway,a-pous-taste-cart-new-york,A-Pou's Taste Cart
1801,no_address,kaya-nyc-new-york,Kaya NYC
1802,Nassau St & Ann St,kiflus-lunch-truck-new-york,Kiflu's Lunch Truck
1803,21 Ann St,da-claudio-new-york,Da Claudio
1804,15 Gold St,felice-15-gold-street-new-york-2,Felice 15 Gold Street
1805,97 Nassau St,pisillo-italian-panini-new-york,Pisillo Italian Panini
1806,1 Hudson St,acappella-new-york,Acappella
1807,323 Greenwich St,gigino-trattoria-new-york,Gigino Trattoria
1808,124 Chambers St,ecco-new-york,Ecco
1809,Eataly,la-pizza-and-la-pasta-new-york-2,La Pizza & La Pasta
1810,2 Gold St,harrys-italian-new-york-2,Harry's Italian
1811,5 Gold St,giardino-d-oro-new-york,Giardino D'Oro
1812,17 Ann St,sandwich-house-new-york,Sandwich House
1813,26 Vesey St,stage-door-pizza-new-york,Stage Door Pizza
1814,27 Saint James Pl,famous-calabria-new-york,Famous Calabria
1815,59 Nassau St,friendly-gourmet-pizza-new-york,Friendly Gourmet Pizza
1816,164 William St,rosellas-pizzeria-new-york,Rosella's Pizzeria
1817,8 Cortlandt St,majestic-pizza-new-york,Majestic Pizza
1818,26 Murray St,famous-famiglia-pizzeria-new-york-8,Famous Famiglia Pizzeria
1819,11 Park Pl,little-italy-pizza-new-york-2,Little Italy Pizza
1820,50 Fulton street,little-italy-pizza-new-york-25,Little Italy Pizza
1821,53 Park Pl,amish-market-tribeca-new-york-3,Amish Market Tribeca
1822,110 Trinity Pl,charlys-new-york,Charlys
1823,5 Beekman St,augustine-new-york,Augustine
1824,Pier 17 Mall,house-of-crepes-peck-slip,House Of Crepes
1825,15 John St,les-halles-new-york-5,Les Halles
1826,9 Maiden Ln,french-cafe-gourmand-new-york,French Cafe Gourmand
1827,185 Greenwich St,épicerie-boulud-new-york-8,Épicerie Boulud
1828,120 Broadway,manon-café-new-york-2,Manon Café
1829,55 Liberty St,pound-and-pence-pub-and-restaurant-new-york,Pound & Pence Pub and Restaurant
1830,28 Cliff St,ryan-maguires-ale-house-new-york,Ryan Maguire's Ale House
1831,18 Murray St,lilly-o-briens-new-york-2,Lilly O'Brien's
1832,75 Maiden Ln,jim-bradys-irish-pub-and-restaurant-new-york,Jim Brady's Irish Pub and Restaurant
1833,15 Beekman St,the-beekman-pub-new-york-3,The Beekman Pub
1834,90 John St,stout-nyc-fidi-new-york-3,Stout NYC FiDi
1835,111 Fulton St,grk-fresh-greek-financial-district-new-york,GRK Fresh Greek - Financial District
1836,40 Gold St,bocadillo-new-york,Bocadillo
1837,225 Broadway,225-bistro-new-york-2,225 Bistro
1838,Cedar St And Broadway,sams-falafel-stand-new-york,Sam's Falafel Stand
1839,140 Broadway,alans-falafel-new-york,Alan's Falafel
1840,123 William St,open-kitchen-new-york-4,Open Kitchen
1841,Cedar St And Broadway St,gyrohouse-nyc-new-york,Gyrohouse NYC
1842,no_address,yummy-fawl-and-falafel-cart-new-york,Yummy Fawl and Falafel Cart
1843,143 Fulton St,babaghanouge-new-york-2,Babaghanouge
1844,20 W Broadway,alans-falafel-wtc-2-new-york,Alan's Falafel WTC 2
1845,88 Fulton St,matryoshka-new-york,Matryoshka
1846,115 Broadway,trinity-place-new-york-3,Trinity Place
1847,73 Warren St,mulberry-and-vine-new-york,Mulberry & Vine
1848,6 Murray St,manhattan-proper-new-york,Manhattan Proper
1849,5 Beekman St,fowler-and-wells-new-york,Fowler & Wells
1850,121 Fulton St,121-fulton-street-new-york,121 Fulton Street
1851,78 Reade St,church-publick-new-york,Church Publick
1852,43 Murray St,woodrows-new-york,Woodrow's
1853,17 Murray St,dark-horse-new-york,Dark Horse
1854,111 Fulton St,melt-shop-new-york-7,Melt Shop
1855,155 William St,bareburger-new-york-19,Bareburger
1856,120 Cedar St,o-haras-restaurant-and-pub-new-york,O'Hara's Restaurant and Pub
1857,89 Greenwich St,georges-new-york-new-york-2,George's New York
1858,77 Warren St,warren-77-new-york,Warren 77
1859,295 Greenwich St,gee-whiz-diner-new-york,Gee Whiz Diner
1860,20 Maiden Ln,the-bullpen-bar-and-grille-new-york,The BullPen Bar & Grille
1861,187 Duane St,tribecas-cornerstone-new-york-2,Tribeca's Cornerstone
1862,327 Greenwich St,tribecas-cornerstone-grill-new-york,Tribeca's Cornerstone Grill
1863,120 Church St,schnippers-new-york,Schnipper's
1864,200 Broadway,shake-shack-new-york-38,Shake Shack
1865,136 William St,smashburger-new-york-6,Smashburger
1866,32 Cliff St,iron-horse-nyc-new-york,Iron Horse NYC
1867,72 Nassau St,zaitzeff-new-york,Zaitzeff
1868,270 Greenwich St,whole-foods-market-new-york-8,Whole Foods Market
1869,103 Warren St,whole-burger-new-york,Whole Burger
1870,107 Church St,fress-delicatessen-new-york-2,Fress Delicatessen
1871,50 Fulton St,papaya-dog-new-york-10,Papaya Dog
1872,85 Nassau St,wendys-new-york-11,Wendy's
1873,55 Fulton St,burger-king-new-york-36,Burger King
1874,106 Fulton St,burger-king-new-york-46,Burger King
1875,52 Fulton St,mcdonalds-manhattan-88,McDonald's
1876,182 Broadway,burger-king-new-york-23,Burger King
1877,160 Broadway,mcdonalds-new-york-386,McDonald's
1878,no_address,snap-dog-new-york,Snap Dog
1879,255 Greenwich St,halal-food-cart-new-york-9,Halal Food Cart
1880,100 Nassau St,lunch-truck-halal-cart-new-york,Lunch Truck - Halal Cart
1881,140 Broadway,zaks-halal-cart-new-york,Zak's Halal Cart
1882,Broadway & Liberty St,bombay-biryany-cart-new-york,Bombay Biryany Cart
1883,William St,express-halal-cart-new-york-2,Express Halal Cart
1884,Cedar St and Broadway,halal-frito-lay-truck-new-york,Halal 'Frito Lay' Truck
1885,no_address,halal-food-new-york-6,Halal Food
1886,41 John St,nish-nush-new-york-5,Nish Nush
1887,15 Ann St,pita-express-new-york,Pita Express
1888,110 William St,chickpea-new-york-8,Chickpea
1889,140 Broadway,halal-cart-new-york-16,Halal Cart
1890,10 Murray St,aahar-indian-cuisine-new-york,Aahar Indian Cuisine
1891,120 Cedar St,ruchi-indian-cuisine-new-york,Ruchi Indian Cuisine
1892,88 Fulton St,tandoor-palace-new-york-2,Tandoor Palace
1893,53 Nassau St,diwanekhaas-new-york,DiwaneKhaas
1894,319 Greenwich St,salaam-bombay-new-york,Salaam Bombay
1895,274 Greenwich St,indian-house-biryani-new-york,Indian House Biryani
1896,53 Nasau St,diwane-khaas-new-york,Diwane khaas
1897,110 William St,tandoo-bread-bar-curry-grill-new-york,Tandoo. Bread Bar Curry Grill
1898,85 Greenwich St,tajin-new-york,Tajin
1899,83 Maiden Ln,toloache-taqueria-new-york,Toloache Taqueria
1900,Nassau St at Cedar St,glorias-mexican-food-cart-new-york,Gloria's Mexican Food Cart
1901,111 Fulton St,chipotle-mexican-grill-new-york-11,Chipotle Mexican Grill
1902,275 Greenwich St,chipotle-mexican-grill-new-york-63,Chipotle Mexican Grill
1903,no_address,king-david-tacos-new-york,King David Tacos
1904,310 Greenwich St,tribeca-dinner-new-york,Tribeca Dinner
1905,Front St & Pine St,veronicas-kitchen-new-york,Veronica's Kitchen
1906,William Street and Beaver St,r-rethas-food-cart-new-york,R  Retha's Food Cart
1907,223 Front St,cafe-patoro-new-york,Cafe Patoro
1908,111 South St,fishmarket-restaurant-new-york,Fishmarket Restaurant
1909,32 Cedar St,chens-buffet-bar-new-york,Chen's Buffet Bar
1910,10 S William St,no-1-chinese-restaurant-new-york-3,No.1 Chinese Restaurant
1911,77 Pearl St,new-golden-chopstick-chinese-restaurant-new-york,New Golden Chopstick Chinese Restaurant
1912,1 Hanover Square,chopstix-new-york,Chopstix
1913,66 Wall St,rickshaw-dumpling-truck-new-york,Rickshaw Dumpling Truck
1914,88 Fulton St,asian-wok-new-york,Asian Wok
1915,135 John St,east-lake-express-new-york,East Lake Express
1916,South Street Seaport Mall Food Court,chinese-max-new-york,Chinese Max
1917,24 Peck Slip,suteishi-new-york,SUteiShi
1918,1 Wall St Ct,haru-sushi-new-york-7,Haru Sushi
1919,60 Beaver St,taste-of-tokyo-new-york,Taste of Tokyo
1920,76 Pearl St,nu-sushi-new-york,Nu Sushi
1921,133 John St,niko-niko-sushi-and-bowl-new-york-2,Niko Niko Sushi & Bowl
1922,165 Front St,ginji-japanese-restaurant-new-york,Ginji Japanese Restaurant
1923,South Street Seaport Mall Food Court,little-toyko-new-york,Little Toyko
1924,Fulton & South St,japan-sushi-q-new-york,Japan Sushi Q
1925,75 Broad St,num-pang-new-york-3,Num Pang
1926,11 Fulton St,lumpia-shack-new-york-3,Lumpia Shack
1927,10 Hanover Sq,luckyim-thai-new-york,Luckyim Thai
1928,Pearl St & Hanover Sq,banh-mi-cart-new-york,Banh Mi Cart
1929,75 Wall St,cafe-arte-new-york-3,Cafe Arte
1930,74 Pearl St,cafe-arte-new-york-2,Cafe Arte
1931,Hanover Square,kaya-new-york-5,Kaya
1932,214 Front St,il-brigante-new-york,IL Brigante
1933,191 Pearl St,fioro-new-york-2,Fioro
1934,225-227 Front St,barbalu-restaurant-new-york,Barbalu Restaurant
1935,146 Beekman St,fresh-salt-new-york,Fresh Salt
1936,54 Stone St,adriennes-pizzabar-new-york,Adrienne's Pizzabar
1937,"21 Peck Slip, Water St",acqua-at-peck-slip-new-york,Acqua At Peck Slip
1938,3 Hanover Sq,josephs-new-york-3,Joseph's
1939,Eataly,orto-e-mare-new-york-2,Orto e Mare
1940,3 Hanover Sq,underground-pizza-new-york,Underground Pizza
1941,100 Wall St,jiannettos-pizza-truck-new-york-3,Jiannetto's Pizza Truck
1942,40 Wall St,neapolitan-express-new-york-4,Neapolitan Express
1943,77 Pearl St,justinos-pizzeria-new-york-3,Justino's Pizzeria
1944,17 Cedar St,liberatos-pizza-new-york,Liberatos Pizza
1945,41 Exchange Pl,cucina-bene-new-york,Cucina Bene
1946,104 Fulton St,wanted-new-york,Wanted
1947,89 S St,cajun-cafe-new-york-3,Cajun Cafe
1948,Pier 17- South Street Seaport,cajun-cafe-food-court-in-south-street-seaport-new-york,Cajun Cafe - Food Court In South Street Seaport
1949,17 S William St,crepes-du-nord-new-york,Crepes Du Nord
1950,85 Broad St,le-pain-quotidien-broad-street-new-york-3,Le Pain Quotidien- Broad Street
1951,19 S William St,bavaria-bier-haus-new-york-3,Bavaria Bier Haus
1952,119 South St,the-paris-cafe-new-york,The Paris Cafe
1953,95 Pearl St,ulysses-folk-house-new-york-2,Ulysses Folk House
1954,160 Pearl St,the-full-shilling-new-york,The Full Shilling
1955,45 Stone St,the-dubliner-new-york,The Dubliner
1956,53 Stone St,smorgas-chef-new-york-6,Smorgas Chef
1957,66 Pearl St,fika-new-york-25,FIKA
1958,11 Hanover Square,11-hanover-greek-new-york,11 Hanover Greek
1959,25 Cedar St,pita-press-financial-district,Pita Press
1960,30 Wall St,elliniko-greek-new-york,Elliniko Greek
1961,100 Maiden Ln,roti-modern-mediterranean-new-york,Roti Modern Mediterranean
1962,212 Front St,vbar-seaport-new-york-2,VBar Seaport
1963,160 Pearl St,amba-fidi-new-york,Amba Fidi
1964,110 Maiden Ln,semsom-eatery-new-york-5,Semsom Eatery
1965,no_address,the-falafel-stand-on-the-corner-of-front-new-york,The Falafel Stand on the Corner of Front
1966,22 Peck Slip,the-hideaway-seaport-new-york,The Hideaway Seaport
1967,11 Fulton St,the-tuck-room-new-york,The Tuck Room
1968,170 John St,trading-post-new-york,Trading Post
1969,110 John St,open-door-gastropub-new-york,Open Door Gastropub
1970,52 William and Wall St,the-bailey-pub-and-brasserie-new-york,The Bailey Pub & Brasserie
1971,21 Maiden Ln,stickys-finger-joint-new-york-7,Sticky's Finger Joint
1972,229 Front St,keg-229-new-york,Keg 229
1973,77 Pearl St,burger-burger-new-york,Burger Burger
1974,46 Stone St,route-66-smokehouse-new-york,Route 66 Smokehouse
1975,70 South St,industry-kitchen-new-york,Industry Kitchen
1976,80 Pine St,dig-inn-new-york-5,Dig Inn
1977,25 Broad Street,bobby-vans-steakhouse-new-york-3,Bobby Van's Steakhouse
1978,80 Nassau St,stamina-grill-and-juice-bar-new-york,Stamina Grill & Juice Bar
1979,56 Beaver St,delmonicos-new-york,Delmonico's
1980,201 Front St,fletchers-brooklyn-barbecue-new-york,Fletcher's Brooklyn Barbecue
1981,15 William St,open-market-new-york,Open Market
1982,164 Pearl St,poké-green-new-york-3,Poké Green
1983,89 S St,nathans-famous-new-york-3,Nathan's Famous
1984,Maiden Ln & Front St,adels-halal-food-new-york-2,Adel's Halal Food
1985,Wall St & Pearl St,express-power-lunch-new-york,Express Power Lunch
1986,26-28 Cedar St,diwanekhaas-new-york-4,DiwaneKhaas
1987,60 Wall St,pakiza-halal-food-cart-new-york,Pakiza Halal Food Cart
1988,Wall St & Water St,halal-cart-new-york-6,Halal Cart
1989,87 South St,el-luchador-new-york-2,El Luchador
1990,101 Maiden Ln,dos-toros-taqueria-new-york-13,Dos Toros Taqueria
1991,83 Pearl St,mad-dog-and-beans-new-york-2,Mad Dog & Beans
1992,87 Beaver St,oaxaca-taqueria-new-york-13,Oaxaca Taqueria
1993,75 Wall Street,tacos-morelos-new-york-4,Tacos Morelos
1994,South Street Seaport,steamy-corn-cart-new-york,Steamy Corn Cart
1995,100 Maiden Ln,chipotle-mexican-grill-new-york-32,Chipotle Mexican Grill
1996,129 Front St,san-luis-tacos-truck-new-york,San Luis Tacos Truck
1997,132 Montague St,la-barrita-brooklyn-2,La Barrita
1998,56 Prospect St,taco-dumbo-brooklyn,Taco Dumbo
1999,145 Front St,little-nica-dumbo,Little Nica'
2000,162 Montague St,lichee-nut-brooklyn-2,Lichee Nut
2001,82 Henry St,fortune-house-brooklyn,Fortune House
2002,60 Henry St,great-wall-brooklyn-5,Great Wall
2003,76 Henry St,kogane-ramen-brooklyn-heights,Kogane Ramen
2004,78 Clark St,ozu-brooklyn,Ozu
2005,71 Clark St,sushi-gallery-brooklyn,Sushi Gallery
2006,162 Montague St,nanatori-japanese-restaurant-brooklyn-2,Nanatori Japanese Restaurant
2007,142 Montague St,ani-sushi-ramen-restaurant-and-bar-brooklyn,Ani Sushi Ramen restaurant & bar
2008,40 Main St,miso-restaurant-brooklyn,Miso Restaurant
2009,1 Front St,toro-brooklyn,Toro
2010,Dumbo Under The Archway,rice-and-miso-everyday-new-york-2,Rice & Miso Everyday
2011,92 Clark St,iron-chef-house-brooklyn,Iron Chef House
2012,118 Montague St,saketumi-asian-bistro-brooklyn,Saketumi Asian Bistro
2013,128 Montague St,pinto-restaurant-brooklyn-heights-2,Pinto Restaurant
2014,101 Montague St,lantern-brooklyn,Lantern
2015,no_address,sweet-chili-new-york,Sweet Chili
2016,147 Montague St,hancos-brooklyn-4,Hanco's
2017,128 Montague St,vegetarian-ginger-brooklyn,Vegetarian Ginger
2018,38 Henry St,noodle-pudding-brooklyn,Noodle Pudding
2019,72 Henry St,sociale-brooklyn-14,Sociale
2020,60 Henry St,bevacco-brooklyn,Bevacco
2021,143 Montague St,armandos-brooklyn,Armando's
2022,151 Montague St,caffe-buon-gusto-brooklyn-4,Caffe Buon Gusto
2023,111 Front St,almar-brooklyn-2,AlMar
2024,32 Court St,antonios-pizzeria-brooklyn-2,Antonio's Pizzeria
2025,7 Old Fulton St,7-old-fulton-brooklyn,7 Old Fulton
2026,108 Jay St,dumbo-kitchen-brooklyn,Dumbo Kitchen
2027,80 Henry St,fascati-pizza-brooklyn,Fascati Pizza
2028,158 Montague St,monty-qs-brooklyn-2,Monty Q's
2029,19 Old Fulton St,julianas-pizza-brooklyn-5,Juliana's Pizza
2030,1 Front St,grimaldis-brooklyn-4,Grimaldi's
2031,80 Front St,front-street-pizza-brooklyn,Front Street Pizza
2032,57 Pearl St,love-and-dough-dumbo,Love & Dough
